0.0	25.0	0.12881975	0.0	25.0	0.004559762
0.016666666666666666	24.75	0.000953168	0.016666666666666666	25.083333333333336	0.004303681
0.03333333333333333	24.5	0.000929238	0.03333333333333333	25.16666666666667	0.004400962
0.05	24.25	0.000921397	0.05	25.250000000000007	0.00490626
0.06666666666666667	24.0	0.000916726	0.06666666666666667	25.333333333333343	0.004388325
0.08333333333333333	23.75	0.000922057	0.08333333333333333	25.41666666666668	0.004603298
0.09999999999999999	23.5	0.00091801	0.09999999999999999	25.500000000000014	0.005139148
0.11666666666666665	23.25	0.000910246	0.11666666666666665	25.58333333333335	0.004316206
0.13333333333333333	23.0	0.000909841	0.13333333333333333	25.666666666666686	0.004289049
0.15	22.75	0.00091016	0.15	25.75000000000002	0.004427831
0.16666666666666666	22.5	0.000938375	0.16666666666666666	25.833333333333357	0.004398648
0.18333333333333332	22.25	0.000922474	0.18333333333333332	25.916666666666693	0.00431859
0.19999999999999998	22.0	0.000941355	0.19999999999999998	26.00000000000003	0.004394622
0.21666666666666665	21.75	0.00094199	0.21666666666666665	26.083333333333364	0.004432291
0.2333333333333333	21.5	0.000930693	0.2333333333333333	26.1666666666667	0.004443888
0.24999999999999997	21.25	0.000931112	0.24999999999999997	26.250000000000036	0.004414559
0.26666666666666666	21.0	0.00093569	0.26666666666666666	26.33333333333337	0.0056988
0.2833333333333333	20.75	0.000928341	0.2833333333333333	26.416666666666707	0.004438564
0.3	20.5	0.000933457	0.3	26.500000000000043	0.004563085
0.31666666666666665	20.25	0.000932495	0.31666666666666665	26.58333333333338	0.00445288
0.3333333333333333	20.0	0.00093292	0.3333333333333333	26.666666666666714	0.005023244
0.35	19.75	0.000967479	0.35	26.75000000000005	0.004524174
0.36666666666666664	19.5	0.000953927	0.36666666666666664	26.833333333333385	0.005589733
0.3833333333333333	19.25	0.000935009	0.3833333333333333	26.91666666666672	0.004489875
0.39999999999999997	19.0	0.000933212	0.39999999999999997	27.000000000000057	0.00449986
0.41666666666666663	18.75	0.000932822	0.41666666666666663	27.083333333333393	0.004505406
0.4333333333333333	18.5	0.00093432	0.4333333333333333	27.16666666666673	0.004481621
0.44999999999999996	18.25	0.000955255	0.44999999999999996	27.250000000000064	0.004483394
0.4666666666666666	18.0	0.000932304	0.4666666666666666	27.3333333333334	0.005497043
0.4833333333333333	17.75	0.00093333	0.4833333333333333	27.416666666666735	0.004495842
0.49999999999999994	17.5	0.000925897	0.49999999999999994	27.50000000000007	0.004642775
0.5166666666666666	17.25	0.000940444	0.5166666666666666	27.583333333333407	0.004462355
0.5333333333333333	17.0	0.000932098	0.5333333333333333	27.666666666666742	0.00447425
0.55	16.75	0.000928421	0.55	27.750000000000078	0.004478874
0.5666666666666668	16.5	0.000960161	0.5666666666666668	27.833333333333414	0.005401325
0.5833333333333335	16.25	0.000928899	0.5833333333333335	27.91666666666675	0.004545397
0.6000000000000002	16.0	0.000951076	0.6000000000000002	28.000000000000085	0.004459333
0.6166666666666669	15.75	0.000955888	0.6166666666666669	28.08333333333342	0.004884092
0.6333333333333336	15.5	0.000927934	0.6333333333333336	28.166666666666757	0.004519123
0.6500000000000004	15.25	0.000930786	0.6500000000000004	28.250000000000092	0.004463343
0.6666666666666671	15.0	0.000942878	0.6666666666666671	28.333333333333428	0.004490274
0.6833333333333338	14.75	0.000955599	0.6833333333333338	28.416666666666764	0.004434116
0.7000000000000005	14.5	0.001120163	0.7000000000000005	28.5000000000001	0.004465927
0.7166666666666672	14.25	0.001199241	0.7166666666666672	28.583333333333435	0.004479344
0.733333333333334	14.0	0.001177995	0.733333333333334	28.66666666666677	0.004483144
0.7500000000000007	13.75	0.001172667	0.7500000000000007	28.750000000000107	0.004467039
0.7666666666666674	13.5	0.001165755	0.7666666666666674	28.833333333333442	0.00449266
0.7833333333333341	13.25	0.001170723	0.7833333333333341	28.916666666666778	0.00444926
0.8000000000000008	13.0	0.001173449	0.8000000000000008	29.000000000000114	0.00455208
0.8166666666666675	12.75	0.001161214	0.8166666666666675	29.08333333333345	0.004461443
0.8333333333333343	12.5	0.001156398	0.8333333333333343	29.166666666666785	0.004498215
0.850000000000001	12.25	0.00117451	0.850000000000001	29.25000000000012	0.004472709
0.8666666666666677	12.0	0.001152805	0.8666666666666677	29.333333333333456	0.004490779
0.8833333333333344	11.75	0.00114154	0.8833333333333344	29.416666666666792	0.005378976
0.9000000000000011	11.5	0.001156653	0.9000000000000011	29.500000000000128	0.004928771
0.9166666666666679	11.25	0.001172115	0.9166666666666679	29.583333333333464	0.004279163
0.9333333333333346	11.0	0.001157343	0.9333333333333346	29.6666666666668	0.004304053
0.9500000000000013	10.75	0.00116483	0.9500000000000013	29.750000000000135	0.004302398
0.966666666666668	10.5	0.001172988	0.966666666666668	29.83333333333347	0.004312739
0.9833333333333347	10.25	0.001166884	0.9833333333333347	29.916666666666806	0.005252886
1.0000000000000013	10.0	0.001169902	1.0000000000000013	30.000000000000142	0.004268705
1.016666666666668	9.75	0.001173041	1.016666666666668	30.083333333333478	0.004275631
1.0333333333333345	9.5	0.001160627	1.0333333333333345	30.166666666666814	0.004427208
1.0500000000000012	9.25	0.001151189	1.0500000000000012	30.25000000000015	0.004299942
1.0666666666666678	9.0	0.001153049	1.0666666666666678	30.333333333333485	0.004424829
1.0833333333333344	8.75	0.001165454	1.0833333333333344	30.41666666666682	0.005211357
1.100000000000001	8.5	0.001171503	1.100000000000001	30.500000000000156	0.004359786
1.1166666666666676	8.25	0.001158357	1.1166666666666676	30.583333333333492	0.004341434
